date,scientific_name,common_name,zone,site,plot,pit,spp,sex,rcap,toe_num,sv_length,total_length,weight,tail,pc
8/19/02,unknown lizard,unknown,c,cali,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/19/02,unknown lizard,unknown,c,grav,c,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/19/02,uta stansburiana,side-blotched lizard,c,sand,b,2,utst,NA,n,17,32,83,1,w,0
8/19/02,uta stansburiana,side-blotched lizard,c,sand,b,3,utst,m,n,16,42,116,2,w,0
8/19/02,uta stansburiana,side-blotched lizard,c,sand,b,5,utst,j,n,NA,NA,NA,NA,NA,1
8/19/02,uta stansburiana,side-blotched lizard,c,sand,b,14,utst,j,n,15,31,81,1,w,0
8/19/02,uta stansburiana,side-blotched lizard,g,basn,b,1,utst,j,n,14,37,100,1,w,0
8/19/02,cnemidophorus tessalatus,colorado checkered,g,basn,b,11,cnte,j,n,2,44,144,2,w,0
8/19/02,unknown lizard,unknown,g,ibpe,c,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/19/02,cnemidophorus tigrisatus,western whiptail,g,summ,a,1,cnti,j,n,NA,NA,NA,NA,NA,1
8/19/02,cnemidophorus tessalatus,colorado checkered,m,nort,c,2,cnte,j,n,1,39,130,1,w,0
8/19/02,uta stansburiana,side-blotched lizard,m,nort,c,9,utst,j,n,12,26,74,1,w,0
8/19/02,unknown lizard,unknown,m,rabb,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/19/02,uta stansburiana,side-blotched lizard,m,well,b,4,utst,j,r,4,NA,NA,NA,NA,0
8/19/02,uta stansburiana,side-blotched lizard,m,well,b,8,utst,j,n,13,36,91,1,w,0
8/19/02,cnemidophorus inornatus,little striped,t,east,b,10,cnin,j,n,2,27,79,1,w,0
8/19/02,uta stansburiana,side-blotched lizard,t,east,b,11,utst,f,n,11,44,95,1,w,0
8/19/02,unknown lizard,unknown,t,west,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/22/02,unknown lizard,unknown,c,cali,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/22/02,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/22/02,cnemidophorus tessalatus,colorado checkered,g,basn,b,11,cnte,j,r,2,NA,NA,NA,NA,0
8/22/02,uta stansburiana,side-blotched lizard,g,ibpe,c,11,utst,j,n,20,27,95,1,w,0
8/22/02,uta stansburiana,side-blotched lizard,g,ibpe,c,12,utst,j,n,21,26,81,1,w,0
8/22/02,unknown lizard,unknown,g,summ,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/22/02,cnemidophorus inornatus,little striped,g,summ,a,2,cnin,j,n,3,35,125,2,w,0
8/22/02,phrynosoma cornutum,texas horned,g,summ,a,3,phco,j,n,1,17,30,1,w,0
8/22/02,phrynosoma cornutum,texas horned,g,summ,a,3,phco,j,n,2,20,30,1,w,0
8/22/02,cnemidophorus tessalatus,colorado checkered,m,nort,c,8,cnte,j,n,3,37,131,1,w,0
8/22/02,cnemidophorus tessalatus,colorado checkered,m,rabb,a,13,cnte,j,n,4,39,135,1,w,0
8/22/02,uta stansburiana,side-blotched lizard,m,well,b,1,utst,j,n,19,31,80,1,w,0
8/22/02,uta stansburiana,side-blotched lizard,m,well,b,5,utst,j,n,18,35,95,1,w,0
8/22/02,cnemidophorus tigrisatus,western whiptail,m,well,b,6,cnti,NA,NA,NA,NA,NA,NA,NA,1
8/22/02,unknown lizard,unknown,t,east,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/22/02,unknown lizard,unknown,t,west,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/26/02,unknown lizard,unknown,c,cali,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/26/02,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/26/02,unknown lizard,unknown,c,sand,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/26/02,cnemidophorus tessalatus,colorado checkered,g,basn,b,1,cnte,j,n,NA,38,131,1,b,0
8/26/02,cnemidophorus tessalatus,colorado checkered,g,basn,b,7,cnte,j,n,NA,32,107,1,w,0
8/26/02,cnemidophorus tessalatus,colorado checkered,g,basn,b,8,cnte,j,n,NA,46,105,2,w,0
8/26/02,uta stansburiana,side-blotched lizard,g,basn,b,11,utst,j,r,NA,NA,NA,NA,NA,0
8/26/02,uta stansburiana,side-blotched lizard,g,ibpe,c,15,utst,j,n,NA,34,95,2,w,0
8/26/02,phrynosoma cornutum,texas horned,g,summ,a,6,phco,j,n,NA,28,33,1,w,0
8/26/02,eumeces obsoletus,great plains,g,summ,a,7,euob,j,n,NA,52,144,2,w,0
8/26/02,unknown lizard,unknown,m,nort,c,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/26/02,unknown lizard,unknown,m,rabb,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/26/02,unknown lizard,unknown,m,well,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/26/02,unknown lizard,unknown,t,east,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/26/02,crotaphytus collaris,collared lizard,t,west,a,14,crco,f,n,NA,80,234,27,w,0
8/26/02,crotaphytus collaris,collared lizard,t,west,a,15,crco,f,n,NA,87,222,35,w,0
11/15/02,uta stansburiana,side-blotched lizard,c,cali,a,8,utst,m,n,23,47,116,4,w,0
11/15/02,uta stansburiana,side-blotched lizard,c,grav,d,6,utst,f,n,24,44,112,3,w,0
11/15/02,uta stansburiana,side-blotched lizard,c,grav,d,8,utst,f,n,25,45,111,3,w,0
11/15/02,uta stansburiana,side-blotched lizard,c,sand,b,2,utst,m,n,22,38,73,2,b,0
11/15/02,uta stansburiana,side-blotched lizard,c,sand,b,11,utst,f,n,21,40,115,4,w,0
11/15/02,unknown lizard,unknown,g,basn,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
11/15/02,uta stansburiana,side-blotched lizard,g,ibpe,c,1,utst,m,n,18,43,133,5,w,0
11/15/02,uta stansburiana,side-blotched lizard,g,ibpe,c,1,utst,m,n,19,40,129,4,b,0
11/15/02,uta stansburiana,side-blotched lizard,g,ibpe,c,3,utst,m,n,20,50,68,4,b,0
11/15/02,uta stansburiana,side-blotched lizard,g,ibpe,c,16,utst,m,n,16,50,135,6,w,0
11/15/02,uta stansburiana,side-blotched lizard,g,ibpe,c,16,utst,f,n,17,37,111,2,w,0
11/15/02,unknown lizard,unknown,g,summ,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
11/15/02,uta stansburiana,side-blotched lizard,m,nort,c,1,utst,f,n,10,44,119,3,w,0
11/15/02,uta stansburiana,side-blotched lizard,m,nort,c,5,utst,f,n,7,35,102,3,w,0
11/15/02,cnemidophorus tigrisatus,western whiptail,m,nort,c,9,cnti,f,n,1,53,86,5,b,0
11/15/02,uta stansburiana,side-blotched lizard,m,nort,c,14,utst,j,n,8,24,70,1,w,0
11/15/02,uta stansburiana,side-blotched lizard,m,nort,c,16,utst,m,n,9,37,102,2,w,0
11/15/02,uta stansburiana,side-blotched lizard,m,rabb,a,15,utst,f,n,11,38,95,3,w,0
11/15/02,uta stansburiana,side-blotched lizard,m,well,b,4,utst,f,n,15,41,106,3,w,0
11/15/02,uta stansburiana,side-blotched lizard,m,well,b,6,utst,j,n,14,32,72,1,w,0
11/15/02,uta stansburiana,side-blotched lizard,m,well,b,14,utst,f,n,12,38,111,3,w,0
11/15/02,uta stansburiana,side-blotched lizard,m,well,b,14,utst,m,n,13,30,96,2,w,0
11/15/02,uta stansburiana,side-blotched lizard,t,east,b,1,utst,j,n,6,37,92,2,w,0
11/15/02,uta stansburiana,side-blotched lizard,t,east,b,3,utst,f,n,3,48,125,3,w,0
11/15/02,uta stansburiana,side-blotched lizard,t,east,b,4,utst,f,n,4,42,125,3,w,0
11/15/02,uta stansburiana,side-blotched lizard,t,east,b,4,utst,m,n,5,50,130,5,w,0
11/15/02,uta stansburiana,side-blotched lizard,t,east,b,8,utst,f,n,2,39,98,3,w,0
11/15/02,uta stansburiana,side-blotched lizard,t,east,b,10,utst,m,n,1,28,85,2,w,0
11/15/02,unknown lizard,unknown,t,west,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
11/22/02,unknown lizard,unknown,c,cali,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
11/22/02,uta stansburiana,side-blotched lizard,c,grav,d,6,utst,m,n,NA,52,135,6,w,0
11/22/02,uta stansburiana,side-blotched lizard,c,sand,b,8,utst,f,n,NA,40,112,3,w,0
11/22/02,uta stansburiana,side-blotched lizard,c,sand,b,8,utst,m,n,NA,45,144,5,w,0
11/22/02,phrynosoma cornutum,texas horned,g,basn,b,11,phco,m,n,NA,33,41,2,w,0
11/22/02,uta stansburiana,side-blotched lizard,g,ibpe,c,2,utst,m,n,NA,38,70,2,b,0
11/22/02,uta stansburiana,side-blotched lizard,g,ibpe,c,11,utst,f,n,NA,49,136,5,w,0
11/22/02,uta stansburiana,side-blotched lizard,g,ibpe,c,16,utst,f,n,NA,42,116,3,w,0
11/22/02,uta stansburiana,side-blotched lizard,g,ibpe,c,16,utst,f,n,NA,42,111,3,w,0
11/22/02,uta stansburiana,side-blotched lizard,g,ibpe,c,16,utst,f,n,NA,44,121,3,w,0
11/22/02,unknown lizard,unknown,g,summ,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
11/22/02,unknown lizard,unknown,m,nort,c,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
11/22/02,uta stansburiana,side-blotched lizard,m,rabb,a,1,utst,m,n,NA,43,133,4,w,0
11/22/02,uta stansburiana,side-blotched lizard,m,rabb,a,9,utst,f,n,NA,39,110,2,w,0
11/22/02,uta stansburiana,side-blotched lizard,m,rabb,a,15,utst,m,n,NA,46,130,4,w,0
11/22/02,uta stansburiana,side-blotched lizard,m,well,b,8,utst,f,n,NA,39,110,2,b,0
11/22/02,uta stansburiana,side-blotched lizard,m,well,b,16,utst,j,NA,NA,31,81,1,w,0
11/22/02,uta stansburiana,side-blotched lizard,t,east,b,1,utst,f,NA,NA,39,90,2,b,0
11/22/02,uta stansburiana,side-blotched lizard,t,east,b,8,utst,NA,r,2,NA,NA,NA,NA,0
11/22/02,sceloporus undulatus,eastern fence,t,west,a,1,scun,f,n,NA,41,107,2,w,0
3/14/03,uta stansburiana,side-blotched lizard,t,west,a,16,utst,m,n,1,53,138,5,w,1
3/14/03,unknown lizard,unknown,t,west,a,9,ukli,NA,NA,NA,NA,NA,NA,NA,1
3/14/03,unknown lizard,unknown,t,east,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
3/14/03,uta stansburiana,side-blotched lizard,m,nort,c,1,utst,m,n,2,50,134,5,w,0
3/14/03,unknown lizard,unknown,m,nort,c,5,ukli,NA,NA,NA,NA,NA,NA,NA,1
3/14/03,uta stansburiana,side-blotched lizard,m,rabb,a,11,utst,f,n,3,47,115,4,w,0
3/14/03,uta stansburiana,side-blotched lizard,m,well,b,4,utst,f,n,4,42,63,2,b,0
3/14/03,uta stansburiana,side-blotched lizard,m,well,b,15,utst,m,n,5,36,101,2,w,0
3/14/03,uta stansburiana,side-blotched lizard,m,well,b,16,utst,m,n,6,48,132,4,w,0
3/14/03,cnemidophorus inornatus,little striped,g,ibpe,c,15,cnin,f,n,7,40,138,2,w,0
3/14/03,cnemidophorus inornatus,little striped,g,ibpe,c,11,cnin,f,n,8,45,144,2,w,0
3/14/03,cnemidophorus inornatus,little striped,g,ibpe,c,11,cnin,m,n,9,52,135,5,w,0
3/14/03,uta stansburiana,side-blotched lizard,g,ibpe,c,6,utst,f,n,10,42,117,4,w,0
3/14/03,uta stansburiana,side-blotched lizard,g,ibpe,c,3,utst,f,n,11,43,118,4,w,0
3/14/03,cnemidophorus inornatus,little striped,g,basn,b,8,cnin,f,n,12,34,115,1,w,0
3/14/03,cnemidophorus inornatus,little striped,g,basn,b,3,cnin,f,n,13,41,139,2,w,0
3/14/03,uta stansburiana,side-blotched lizard,c,sand,b,2,utst,m,n,NA,50,70,NA,b,1
3/14/03,unknown lizard,unknown,c,sand,b,13,ukli,NA,NA,NA,NA,NA,NA,NA,1
3/14/03,unknown lizard,unknown,g,summ,a,1,ukli,NA,NA,NA,NA,NA,NA,NA,1
3/14/03,unknown lizard,unknown,g,summ,a,15,ukli,NA,NA,NA,NA,NA,NA,NA,1
3/14/03,unknown lizard,unknown,c,cali,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
3/14/03,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
3/21/03,unknown lizard,unknown,t,west,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
3/21/03,unknown lizard,unknown,t,east,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
3/21/03,unknown lizard,unknown,m,nort,c,4,ukli,NA,NA,NA,NA,NA,NA,NA,1
3/21/03,cnemidophorus tigrisatus,western whiptail,m,nort,c,5,cnti,j,n,NA,44,148,2,w,0
3/21/03,unknown lizard,unknown,m,nort,c,12,ukli,NA,NA,NA,NA,NA,NA,NA,0
3/21/03,unknown lizard,unknown,m,nort,c,13,ukli,NA,NA,NA,NA,NA,NA,NA,1
3/21/03,uta stansburiana,side-blotched lizard,m,well,a,1,utst,f,n,NA,40,73,2,b,0
3/21/03,unknown lizard,unknown,g,ibpe,c,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
3/21/03,unknown lizard,unknown,g,basn,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
3/21/03,crotaphytus collaris,collared lizard,g,summ,a,2,crco,j,n,NA,49,108,4,w,1
3/21/03,crotaphytus collaris,collared lizard,g,summ,a,2,crco,j,n,NA,35,73,1,w,1
3/21/03,unknown lizard,unknown,g,summ,a,6,ukli,NA,NA,NA,NA,NA,NA,NA,1
3/21/03,unknown lizard,unknown,c,sand,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
3/21/03,crotaphytus collaris,collared lizard,c,cali,a,12,crco,j,n,NA,37,78,2,b,1
3/21/03,unknown lizard,unknown,c,grav,d,1,ukli,NA,NA,NA,NA,NA,NA,NA,1
3/21/03,unknown lizard,unknown,c,grav,d,13,ukli,NA,NA,NA,NA,NA,NA,NA,1
3/21/03,unknown lizard,unknown,c,grav,d,15,ukli,NA,NA,NA,NA,NA,NA,NA,1
3/21/03,unknown lizard,unknown,c,grav,d,16,ukli,NA,NA,NA,NA,NA,NA,NA,1
3/21/03,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/17/03,uta stansburiana,side-blotched lizard,t,west,a,2,utst,f,n,1,49,63,3,b,0
6/17/03,crotaphytus collaris,collared lizard,t,east,b,16,crco,f,n,NA,86,264,30,w,0
6/17/03,unknown lizard,unknown,m,nort,c,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/17/03,unknown lizard,unknown,m,rabb,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/17/03,unknown lizard,unknown,m,well,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/17/03,uta stansburiana,side-blotched lizard,g,ibpe,c,14,utst,m,n,NA,50,124,4,b,0
6/17/03,cnemidophorus uniparens,desert grassland,g,ibpe,c,15,cnun,f,n,NA,50,153,3,b,0
6/17/03,cnemidophorus uniparens,desert grassland,g,basn,b,4,cnun,f,n,NA,51,168,3,w,0
6/17/03,NA,NA,g,basn,b,13,bude,NA,n,NA,NA,NA,NA,NA,0
6/17/03,unknown lizard,unknown,c,sand,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/17/03,unknown lizard,unknown,g,summ,a,2,ukli,NA,NA,NA,NA,NA,NA,NA,1
6/17/03,unknown lizard,unknown,g,ibpe,c,3,ukli,NA,NA,NA,NA,NA,NA,NA,1
6/17/03,unknown lizard,unknown,g,summ,a,3,ukli,NA,NA,NA,NA,NA,NA,NA,1
6/17/03,unknown lizard,unknown,c,cali,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/17/03,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/20/03,crotaphytus collaris,collared lizard,t,west,a,1,crco,f,n,NA,91,292,34,w,0
6/20/03,cnemidophorus tigrisatus,western whiptail,t,west,a,2,cnti,m,n,NA,78,274,13,w,0
6/20/03,crotaphytus collaris,collared lizard,t,east,b,16,crco,f,n,NA,93,302,38,w,0
6/20/03,uta stansburiana,side-blotched lizard,m,well,b,15,utst,f,n,NA,48,95,4,b,0
6/20/03,unknown lizard,unknown,g,ibpe,c,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/20/03,unknown lizard,unknown,m,nort,c,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/20/03,unknown lizard,unknown,m,rabb,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/20/03,cnemidophorus inornatus,little striped,g,basn,b,NA,cnin,f,n,NA,49,170,3,w,1
6/20/03,unknown lizard,unknown,c,sand,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/20/03,unknown lizard,unknown,g,summ,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/20/03,unknown lizard,unknown,c,cali,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/20/03,uta stansburiana,side-blotched lizard,c,grav,d,9,utst,j,n,NA,21,55,1,w,0
6/20/03,uta stansburiana,side-blotched lizard,c,grav,d,9,utst,j,n,NA,21,52,1,w,0
6/24/03,unknown lizard,unknown,t,west,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/24/03,uta stansburiana,side-blotched lizard,t,east,b,10,utst,f,n,NA,44,121,3,w,0
6/24/03,uta stansburiana,side-blotched lizard,t,east,b,13,utst,f,n,NA,50,130,4,w,0
6/24/03,uta stansburiana,side-blotched lizard,m,nort,c,9,utst,f,n,NA,45,62,4,b,0
6/24/03,unknown lizard,unknown,m,nort,c,1,ukli,NA,NA,NA,NA,NA,NA,NA,1
6/24/03,unknown lizard,unknown,m,rabb,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/24/03,uta stansburiana,side-blotched lizard,m,well,b,2,utst,NA,NA,NA,NA,NA,NA,NA,1
6/24/03,unknown lizard,unknown,g,ibpe,c,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/24/03,unknown lizard,unknown,g,basn,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/24/03,uta stansburiana,side-blotched lizard,c,sand,b,13,utst,j,n,NA,21,52,1,w,0
6/24/03,unknown lizard,unknown,g,summ,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/24/03,phrynosoma cornutum,texas horned,c,cali,a,5,phco,f,n,NA,58,99,9,w,0
6/24/03,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/27/03,unknown lizard,unknown,t,west,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/27/03,unknown lizard,unknown,t,east,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/27/03,unknown lizard,unknown,m,nort,c,1,ukli,NA,NA,NA,NA,NA,NA,NA,1
6/27/03,unknown lizard,unknown,m,nort,c,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/27/03,unknown lizard,unknown,m,rabb,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/27/03,unknown lizard,unknown,m,well,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/27/03,cnemidophorus uniparens,desert grassland,g,ibpe,c,16,cnun,f,n,NA,52,157,3,b,0
6/27/03,phrynosoma cornutum,texas horned,g,basn,b,3,phco,f,n,NA,43,61,5,w,0
6/27/03,cnemidophorus uniparens,desert grassland,g,basn,b,16,cnun,f,n,NA,60,136,5,b,0
6/27/03,unknown lizard,unknown,c,sand,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/27/03,unknown lizard,unknown,g,summ,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/27/03,unknown lizard,unknown,c,cali,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
6/27/03,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/12/03,unknown lizard,unknown,t,west,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/12/03,cnemidophorus tigrisatus,western whiptail,t,east,b,3,cnti,j,n,NA,34,107,1,w,0
8/12/03,uta stansburiana,side-blotched lizard,t,east,b,4,utst,j,n,NA,29,65,1,b,0
8/12/03,uta stansburiana,side-blotched lizard,m,nort,c,1,utst,j,n,NA,NA,NA,NA,w,1
8/12/03,uta stansburiana,side-blotched lizard,m,nort,c,12,utst,j,n,NA,28,76,1,w,0
8/12/03,uta stansburiana,side-blotched lizard,m,rabb,a,13,utst,j,n,NA,NA,NA,NA,NA,1
8/12/03,uta stansburiana,side-blotched lizard,m,rabb,a,2,utst,j,n,NA,22,54,1,w,1
8/12/03,uta stansburiana,side-blotched lizard,m,rabb,a,15,utst,j,n,NA,29,85,1,w,0
8/12/03,uta stansburiana,side-blotched lizard,m,well,b,16,utst,j,n,NA,20,61,1,w,0
8/12/03,uta stansburiana,side-blotched lizard,g,ibpe,c,14,utst,j,n,NA,23,60,1,w,1
8/12/03,uta stansburiana,side-blotched lizard,g,ibpe,c,16,utst,j,n,NA,NA,NA,NA,NA,1
8/12/03,uta stansburiana,side-blotched lizard,g,ibpe,c,15,utst,f,n,NA,50,125,3,w,0
8/12/03,uta stansburiana,side-blotched lizard,g,ibpe,c,15,utst,j,n,NA,31,75,1,b,0
8/12/03,uta stansburiana,side-blotched lizard,g,ibpe,c,7,utst,j,n,NA,24,55,1,b,0
8/12/03,uta stansburiana,side-blotched lizard,g,ibpe,c,7,utst,j,n,NA,27,68,1,b,0
8/12/03,uta stansburiana,side-blotched lizard,g,basn,b,9,utst,j,n,NA,31,81,1,b,0
8/12/03,unknown cnemidophorus,unknown,g,basn,b,13,ukcn,NA,n,NA,NA,NA,NA,NA,1
8/12/03,unknown cnemidophorus,unknown,g,basn,b,16,ukcn,NA,n,NA,NA,NA,NA,NA,1
8/12/03,uta stansburiana,side-blotched lizard,c,sand,b,1,utst,j,n,NA,35,94,1,w,0
8/12/03,unknown lizard,unknown,g,summ,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/12/03,unknown lizard,unknown,c,cali,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/12/03,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/15/03,unknown lizard,unknown,t,west,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/15/03,uta stansburiana,side-blotched lizard,t,east,b,10,utst,m,n,NA,32,89,1,w,0
8/15/03,uta stansburiana,side-blotched lizard,g,ibpe,c,4,utst,m,n,NA,30,81,1,w,1
8/15/03,uta stansburiana,side-blotched lizard,g,ibpe,c,4,utst,j,n,NA,27,72,1,w,0
8/15/03,cnemidophorus uniparens,desert grassland,g,ibpe,c,15,cnun,j,n,NA,34,105,1,w,0
8/15/03,uta stansburiana,side-blotched lizard,m,well,b,4,utst,j,n,NA,28,76,1,w,0
8/15/03,unknown lizard,unknown,m,rabb,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/15/03,unknown lizard,unknown,m,nort,c,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/15/03,unknown lizard,unknown,g,basn,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/15/03,uta stansburiana,side-blotched lizard,c,sand,b,16,utst,m,n,NA,39,106,2,w,0
8/15/03,uta stansburiana,side-blotched lizard,c,sand,b,16,utst,j,n,NA,32,71,1,w,0
8/15/03,unknown lizard,unknown,g,summ,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/15/03,unknown lizard,unknown,c,cali,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/15/03,uta stansburiana,side-blotched lizard,c,grav,d,3,utst,m,n,NA,36,97,1,w,1
8/19/03,unknown lizard,unknown,t,west,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/19/03,uta stansburiana,side-blotched lizard,t,east,b,3,utst,j,n,NA,33,87,1,w,0
8/19/03,cnemidophorus tigrisatus,western whiptail,m,nort,c,7,cnti,j,n,NA,38,126,2,w,0
8/19/03,uta stansburiana,side-blotched lizard,m,nort,c,13,utst,f,n,NA,45,70,3,b,0
8/19/03,unknown lizard,unknown,m,rabb,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/19/03,uta stansburiana,side-blotched lizard,m,well,b,12,utst,f,n,NA,45,110,3,b,0
8/19/03,uta stansburiana,side-blotched lizard,g,ibpe,c,10,utst,j,n,NA,33,91,1,w,0
8/19/03,uta stansburiana,side-blotched lizard,g,ibpe,c,13,utst,j,n,NA,NA,NA,1,w,1
8/19/03,uta stansburiana,side-blotched lizard,g,basn,b,14,utst,j,n,NA,34,91,1,w,0
8/19/03,uta stansburiana,side-blotched lizard,g,basn,b,9,utst,j,n,NA,27,74,1,w,0
8/19/03,uta stansburiana,side-blotched lizard,g,basn,b,1,utst,j,n,NA,34,95,2,w,0
8/19/03,uta stansburiana,side-blotched lizard,c,sand,b,16,utst,j,n,NA,NA,NA,1,w,1
8/19/03,cnemidophorus tessalatus,colorado checkered,g,summ,a,5,cnte,m,n,NA,54,101,4,b,0
8/19/03,uta stansburiana,side-blotched lizard,c,cali,a,1,utst,j,n,NA,28,85,1,w,0
8/19/03,unknown lizard,unknown,c,grav,d,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/22/03,unknown lizard,unknown,t,west,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/22/03,cnemidophorus tigrisatus,western whiptail,t,east,b,7,cnti,m,n,NA,75,276,11,w,0
8/22/03,uta stansburiana,side-blotched lizard,t,east,b,14,utst,j,n,1,NA,NA,1,w,1
8/22/03,cnemidophorus inornatus,little striped,m,nort,c,1,cnin,j,n,NA,35,118,1,w,0
8/22/03,uta stansburiana,side-blotched lizard,m,rabb,a,4,utst,j,n,NA,NA,NA,1,w,1
8/22/03,unknown lizard,unknown,m,well,b,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/22/03,uta stansburiana,side-blotched lizard,g,ibpe,c,16,utst,j,n,NA,28,76,1,w,0
8/22/03,uta stansburiana,side-blotched lizard,g,ibpe,c,15,utst,j,n,NA,23,63,1,w,0
8/22/03,uta stansburiana,side-blotched lizard,g,ibpe,c,10,utst,j,n,NA,26,70,1,w,0
8/22/03,cnemidophorus tigrisatus,western whiptail,g,basn,b,1,cnti,j,n,NA,40,141,2,w,0
8/22/03,cnemidophorus inornatus,little striped,g,basn,b,1,cnin,m,n,NA,42,158,2,w,0
8/22/03,uta stansburiana,side-blotched lizard,g,basn,b,5,utst,f,n,NA,34,58,2,b,0
8/22/03,cnemidophorus tigrisatus,western whiptail,c,sand,b,8,cnti,j,n,NA,45,160,3,w,0
8/22/03,unknown lizard,unknown,g,summ,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
8/22/03,uta stansburiana,side-blotched lizard,c,cali,a,10,utst,j,n,NA,35,95,1,w,0
8/22/03,uta stansburiana,side-blotched lizard,c,grav,d,7,utst,f,n,NA,37,105,1,w,0
11/14/03,unknown lizard,unknown,t,west,a,NA,ukli,NA,NA,NA,NA,NA,NA,NA,0
